Amount: ${0} is less than the total amount allocated to references: ${1}.,مبلغ: ${0} کمتر از کل مبلغ تخصیص یافته به مراجع است: ${1}.
Amounts,مبالغ
An entry is cancelled only if it is in the submitted state.,یک ورودی تنها در صورتی لغو می شود که در وضعیت ثبت شده باشد.
An entry is submitted only if it is submittable and is in the saved state.,یک ورودی فقط در صورتی ثبت می شود که قابل ثبت باشد و در حالت ذخیره شده باشد.
An error occurred.,خطایی رخ داد.
Applicable anywhere in Frappe Books,قابل اجرا در همه جای برنامه
Applicable when Quick Search is open,زمانی که جستجوی سریع باز است قابل استفاده است
Applicable when Template Builder is open,زمانی که Template Builder باز است قابل استفاده است
Applicable when a entry is open in the Form view or Quick Edit view,"زمانی که ورودی در نمای فرم یا نمای ویرایش سریع باز است، قابل استفاده است"
Applicable when the List View of an entry type is open,"زمانی که نمای فهرست یک نوع ورودی باز است، قابل استفاده است"
Application of Funds (Assets),کاربرد وجوه (دارایی)
Apply Discount After Tax,اعمال تخفیف پس از کسر مالیات
Apply and view changes made to the print template,اعمال و مشاهده تغییرات ایجاد شده در قالب چاپی
April,آوریل
Arial,Arial
Ascending Order,ترتیب صعودی
Asset,دارایی
Attach Image,تصویر را ضمیمه کنید
Attachment,پیوست
August,اوت
Auto Payments,پرداخت های خودکار
Auto Stock Transfer,انتقال خودکار سهام
Autocomplete,تکمیل خودکار
Back,بازگشت
Back Reference,بازگشت مرجع
"Bad import data, could not read file.","داده‌های درون ریزی نامناسب، امکان خواندن فایل وجود ندارد."
Balance,تراز
Balance Amount,میزان تراز
Balance Sheet,ترازنامه
Bank,بانک
Bank Accounts,حساب های بانکی
Bank Entry,ورودی بانک
Bank Name,نام بانک
Bank Overdraft Account,حساب اضافه برداشت بانکی
Barcode,بارکد
Base Grand Total,مبلغ کل پایه
Based On,بر اساس
Batch,دسته ای
Batch not set for row ${0}.,دسته برای ردیف ${0} تنظیم نشده است.
Batch set for row ${0}.,مجموعه دسته ای برای ردیف ${0}.
Bill Created,صورتحساب ایجاد شد
Billing,صدور صورتحساب
Black,مشکی
Blue,آبی
Both,هر دو
Both From and To Location cannot be undefined,هر دو از و به مکان نمی توانند تعریف نشده باشند
Buildings,ساختمان ها
Cancel,انصراف
Cancel ${0}?,${0} لغو شود؟
Cancel or Delete an entry.,یک ورودی را لغو یا حذف کنید.
Cancelled,لغو شد
Cannot Commit Error,نمی توان خطا را مرتکب شد
Cannot Delete,نمی توان حذف کرد
Cannot Delete Account,نمی توان اکانت را حذف کرد
Cannot Export,نمی توان صادر کرد
Cannot Import,نمی توان وارد کرد
Cannot Open File,نمی توان فایل را باز کرد
Cannot cancel ${0} ${1} because of the following ${2}: ${3},نمی توان ${0} ${1} را به دلیل ${2} زیر لغو کرد: ${3}
Cannot cancel ${0} because of the following ${1}: ${2},نمی توان ${0} را به دلیل ${1} زیر لغو کرد: ${2}
"Cannot delete ${0} ""${1}"" because of linked entries.","نمی توان ${0} ""${1}"" را به دلیل ورودی های پیوند شده حذف کرد."
Cannot open file,فایل باز نمی‌شود
Cannot perform operation.,امکان انجام عملیات وجود ندارد
Cannot read file,نمی توان فایل را خواند
Capital Equipments,تجهیزات سرمایه ای
Capital Stock,سرمایه سهامی
Cash,پول نقد
Cash Denominations,وجه نقد
Cash Entry,ورود نقدی
Cash In Hand,پول نقد در دست
Cashflow,جریان نقدی
Central Tax,مالیات مرکزی
Change DB,DB را تغییر دهید
Change File,تغییر فایل
Change Ref Type,نوع مرجع را تغییر دهید
Changes made to settings will be visible on reload.,تغییرات ایجاد شده در تنظیمات در بارگذاری مجدد قابل مشاهده خواهد بود.
Chargeable,قابل شارژ
Chart Of Accounts Reviewed,نمودار حساب ها بررسی شد
Chart of Accounts,نمودار حساب
Check,بررسی
Cheque,چک
City / Town,شهر / شهرک
Clear,پاک کردن
Clearance Date,تاریخ ترخیص
Close,بستن
Close Frappe Books and try manually.,برنامه را ببندید و دستی امتحان کنید.
Close POS Shift,POS Shift را ببندید
Close Quick Search,جستجوی سریع را ببندید
Closing,بسته شدن
Closing ${0} Amount can not be negative.,بستن مبلغ ${0} نمی تواند منفی باشد.
Closing (Cr),بسته شدن (Cr)
Closing (Dr),بسته شدن (دکتر)
Closing Amount,مبلغ بسته شدن
Closing Cash In Denominations,بستن وجه نقد به صورت اسمی
Closing Date,تاریخ بسته شدن
Collapse,سقوط - فروپاشی
Color,رنگ
Commission on Sales,کمیسیون فروش
Common,مشترک
Company,شرکت
Company Logo,آرم شرکت
Company Name,نام شرکت
Company Setup,راه اندازی شرکت
Completed,تکمیل شد
Condition,وضعیت
Consolidate Columns,ادغام ستون ها
Contacts,مخاطب
Contains,حاوی
Continue submitting Sales Invoice?,به ثبت فاکتور فروش ادامه دهید؟
Contra Entry,ضد ورود
Conversion Error,خطای تبدیل
Conversion Factor,ضریب تبدیل
Cost Of Goods Sold Acc.,بهای تمام شده کالای فروخته شده Acc.
Cost of Goods Sold,هزینه کالاهای فروخته شده
"Could not connect to database file ${0}, please select the file manually","نمی توان به فایل پایگاه داده ${0} متصل شد، لطفاً فایل را به صورت دستی انتخاب کنید"
Count,شمردن
Counter Cash Account,حساب پیشخوان نقدی
Country,کشور
Country Code,کد کشور
Country code used to initialize regional settings.,کد کشوری که برای مقداردهی اولیه تنظیمات منطقه ای استفاده می شود.
Courier,Courier
Cr.,
Cr. ${0},
Create,ایجاد
Create Demo,ایجاد دمو
Create Purchase,ایجاد خرید
Create Purchase Invoice,ایجاد فاکتور خرید
Create Sale,ایجاد فروش
Create Sales Invoice,ایجاد فاکتور فروش
Create a demo company to try out Frappe Books,یک شرکت نمایشی (دمو) برای آزمایش برنامه ایجاد کنید
Create a new company and store it on your computer,یک شرکت جدید ایجاد کنید و آن را در کامپیوتر خود ذخیره کنید
Create a new company or select an existing one from your computer,یک شرکت جدید تعریف کنید یا اینکه اگر یکی موجود دارید آن را از کامپیوتر خود انتخاب کنید
Create a new entry of the same type as the List View,یک ورودی جدید از همان نوع نمای فهرست ایجاد کنید
Create new ${0} entry?,ورودی ${0} جدید ایجاد شود؟
Create your first purchase invoice from the created supplier,اولین فاکتور خرید خود را از تامین کننده ایجاد شده ایجاد کنید
Create your first sales invoice for the created customer,اولین فاکتور فروش خود را برای مشتری ایجاد شده ایجاد کنید
Created,ایجاد شده
Created By,خلق شده توسط
Creating Items and Parties,ایجاد آیتم ها و شرکا
Creating Journal Entries,ایجاد مدخل های روزنامه
Creating Purchase Invoices,ایجاد فاکتورهای خرید
Credit,اعتبار
Credit Card Entry,ورود کارت اعتباری
Credit Note,یادداشت اعتباری
Creditors,طلبکاران
Currency,واحد پول
Currency Name,نام ارز
Current,جاری
Current Assets,دارایی های جاری
Current Liabilities,بدهی های جاری
Custom Field,فیلد سفارشی
Custom Fields,فیلدهای سفارشی
Custom Form,فرم سفارشی
Custom Hex,هگز سفارشی
Customer,مشتری
Customer Created,مشتری ایجاد شد
Customer Currency,ارز مشتری
Customers,مشتریان
Customizations,سفارشی سازی ها
Customize Form,سفارشی کردن فرم
Customize your invoices by adding a logo and address details,"با افزودن آرم و جزئیات آدرس، فاکتورهای خود را سفارشی کنید"
Dashboard,داشبورد
Data,داده ها
Database Error,خطای پایگاه داده
Database file: ${0},فایل پایگاه داده: ${0}
Date,تاریخ
Date Format,فرمت تاریخ
Date Time,زمان قرار
Day,روز
Debit,بدهی
Debit Note,یادداشت بدهی
Debtors,بدهکاران
December,دسامبر
Decrease print template display scale,مقیاس نمایش الگوی چاپ را کاهش دهید
Default,پیش فرض
Default Account,حساب پیش فرض
Default Cash Denominations,وجه نقد پیش فرض
Default Location,موقعیت مکانی پیش فرض
Defaults,پیش فرض ها
Delete,حذف
Delete ${0}?,${0} حذف شود؟
Delete Account,حذف حساب کاربری
Delete Failed,حذف نشد
Delete Group,حذف گروه
Delivered,تحویل داده شده
Denomination,فرقه
Depreciation,استهلاک
Depreciation Entry,ورود استهلاک
Description,شرح
Details,جزئیات
Difference Amount,مقدار تفاوت
Direct Expenses,هزینه های مستقیم
Direct Income,درآمد مستقیم
"Directory for database file ${0} does not exist, please select the file manually","فهرست راهنمای فایل پایگاه داده ${0} وجود ندارد، لطفاً فایل را به صورت دستی انتخاب کنید"
Disabled,معلول
Discount Account,حساب تخفیف
Discount Account is not set.,حساب تخفیف تنظیم نشده است.
Discount Amount,مبلغ تخفیف
Discount Amount (${0}) cannot be greated than Amount (${1}).,مقدار تخفیف (${0}) نمی تواند از مقدار (${1}) بیشتر شود.
Discount Percent,درصد تخفیف
Discount Percent (${0}) cannot be greater than 100.,درصد تخفیف (${0}) نمی‌تواند بیشتر از 100 باشد.
Discounted Amount,مبلغ با تخفیف
Discounts,تخفیف
Display Doc,نمایش Doc
Display Logo in Invoice,نمایش لوگو در فاکتور
Display Precision,دقت نمایش
Display Precision should have a value between 0 and 9.,نمایش دقت باید مقداری بین 0 تا 9 داشته باشد.
Display Scale,مقیاس نمایش
Dividends Paid,سود سهام پرداخت شده
Doc ${0} ${1} not set,سند ${0} ${1} تنظیم نشده است
Docs,اسناد
Documentation,مستندات
Does Not Contain,شامل نمی شود
Done,انجام شده
Dr.,دکتر.
Dr. ${0},دکتر ${0}
Draft,پیش نویس
Duplicate,تکراری
Duplicate Entry,ورود تکراری
Duplicate Template,قالب تکراری
Duplicate columns found: ${0},ستون‌های تکراری پیدا شد: ${0}
Duties and Taxes,عوارض و مالیات
Dynamic Link,لینک پویا
Earnest Money,بیعانه
Electronic Equipments,تجهیزات الکترونیکی
Email,پست الکترونیک
Email Address,آدرس ایمیل
Empty,خالی
Empty file selected,فایل خالی انتخاب شد
Enable Barcodes,بارکدها را فعال کنید
Enable Batches,دسته ها را فعال کنید
Enable Discount Accounting,حسابداری تخفیف را فعال کنید
Enable Form Customization,سفارشی سازی فرم را فعال کنید
Enable Inventory,موجودی را فعال کنید
Enable Invoice Returns,بازگشت فاکتور را فعال کنید
Enable Point of Sale,فعال کردن نقطه فروش
Enable Price List,لیست قیمت را فعال کنید
Enable Serial Number,شماره سریال را فعال کنید
Enable Stock Returns,بازده سهام را فعال کنید
Enable UOM Conversion,تبدیل UOM را فعال کنید
Enabled,فعال شد
Enabled For,فعال شده برای
Enter Country to load States,کشور را برای بارگیری ایالات وارد کنید
Enter State,ایالت را وارد کنید
Enter barcode,بارکد را وارد کنید
Entertainment Expenses,مخارج تفریحات
Entry,ورود
Entry Currency,ارز ورودی
Entry Label,برچسب ورودی
Entry No,شماره ورودی
Entry No.,شماره ورودی
Entry Type,نوع ورودی
Entry has Grand Total ${0}. Please verify amounts.,ورودی دارای مجموع کل ${0} است. لطفاً مقادیر را تأیید کنید.
Equity,دارایی خالص
Error,خطا
Exchange Gain/Loss,سود/زیان مبادله
Exchange Rate,قیمت ارز
Excise Entry,ورودی مالیات غیر مستقیم
Existing Company,شرکت موجود
Expand,بسط دادن
Expected Amount,مقدار مورد انتظار
Expense,هزینه
Expense Account,حساب هزینه
Expenses,مخارج
Expenses Included In Valuation,هزینه های گنجانده شده در ارزش گذاری
Expiry Date,تاریخ انقضا
Export,صادرات
Export Failed,صادرات انجام نشد
Export Format,فرمت صادرات
Export Successful,صادرات با موفقیت انجام شد
Export Wizard,Export Wizard
Failed,ناموفق
Fax,فکس
Features,امکانات
February,فوریه
Field,رشته
Fieldname,نام زمینه
Fieldname ${0} already exists for ${1},نام فیلد ${0} از قبل برای ${1} وجود دارد
Fieldname ${0} already used for Custom Field ${1},نام فیلد ${0} قبلاً برای فیلد سفارشی ${1} استفاده شده است
Fieldtype,نوع میدان
File ${0} does not exist.,فایل ${0} وجود ندارد.
File selection failed,انتخاب فایل انجام نشد
Fill,پر کنید
Filter,فیلتر کنید
Fiscal Year,سال مالی
Fiscal Year End Date,تاریخ پایان سال مالی
Fiscal Year Start Date,تاریخ شروع سال مالی
Fix Failed,رفع نشد
Fixed Asset,دارایی ثابت
Fixed Assets,دارایی های ثابت
Float,شناور
Following cells have errors: ${0}.,سلول های زیر دارای خطا هستند: ${0}.
Following links do not exist: ${absentLinks .map((l) =>,پیوندهای زیر وجود ندارند: ${absentLinks .map((l) =>
Font,فونت
For Purchase,برای خرید
For Sales,برای فروش
Forbidden Error,خطای ممنوع
Form Section,بخش فرم
Form Tab,برگه فرم
Form Type,نوع فرم
Fr,Fr
Fraction,کسر
Fraction Units,واحدهای کسری
Frappe Books does not have access to the selected file: ${0},برنامه به فایل انتخابی دسترسی ندارد: ${0}
Freight and Forwarding Charges,هزینه باربری و حمل و نقل
From,از جانب
From Account,از حساب
From Date,از تاریخ
From Loc.,از Loc.
From Year,از سال
Full Name,نام و نام خانوادگی
Furnitures and Fixtures,مبلمان و وسایل
GST,GST
GSTIN No.,شماره GSTIN
GSTR1,GSTR1
GSTR2,GSTR2
Gain/Loss on Asset Disposal,سود / زیان در دفع دارایی
General,عمومی
General Ledger,دفتر کل
Get Started,شروع کنید
Global,جهانی
Go back to the previous page,بازگشت به صفحه قبلی
Gram,گرم
Grand Total,کل بزرگ
Greater Than,بزرگتر از
Green,سبز
Group By,دسته بندی بر اساس
HSN/SAC,HSN/SAC
HSN/SAC Code,کد HSN/SAC
Half Yearly,نیم سال
Half Years,نیم سال
Has Batch,دارای دسته
Has Serial Number,دارای شماره سریال
Height (in cm),ارتفاع (بر حسب سانتی متر)
Help,کمک
Hex Value,ارزش هگز
Hidden values will be visible on Print on.,مقادیر پنهان در Print on قابل مشاهده خواهند بود.
Hide Get Started,پنهان کردن شروع کنید
Hide Group Amounts,مخفی کردن مقادیر گروه
Hide Month/Year,پنهان کردن ماه/سال
Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.,"بخش Get Started را از نوار کناری پنهان می کند. با راه‌اندازی مجدد یا به‌روزرسانی برنامه، تغییر قابل مشاهده خواهد بود."
Hour,ساعت
INR,INR
Image,تصویر
Import Complete,واردات کامل شد
Import Data,وارد کردن داده ها
Import Data.,وارد کردن داده ها
Import Type,نوع واردات
Import Wizard,جادوگر واردات
"Importer not set, reload tool","واردکننده تنظیم نشده است، ابزار را دوباره بارگیری کنید"
Inactive,غیر فعال
Include Cancelled,شامل لغو شد
Income,درآمد
Income Account,حساب درآمد
Increase print template display scale,مقیاس نمایش الگوی چاپ را افزایش دهید
Indigo,نیل
Indirect Expenses,هزینه های غیر مستقیم
Indirect Income,درآمد غیر مستقیم
Inflow,ورودی
Instance Id,شناسه نمونه
Insufficient Quantity,مقدار ناکافی
Insufficient Quantity.,مقدار ناکافی
Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2},مقدار ناکافی مورد ${0} فقط تعداد ${1} موجود است. شما ${2} را انتخاب کردید
Int,بین المللی
Intergrated Tax,مالیات یکپارچه
Internal Precision,دقت داخلی
Invalid Key Error,خطای کلید نامعتبر
Invalid Quantity for Item ${0},مقدار نامعتبر برای مورد ${0}
Invalid barcode value ${0}.,مقدار بارکد ${0} نامعتبر است.
Invalid value ${0} for ${1},مقدار نامعتبر ${0} برای ${1}
Invalid value found for ${0},مقدار نامعتبر برای ${0} پیدا شد
Inventory,فهرست
Inventory Settings,تنظیمات موجودی
Investments,سرمایه گذاری ها
Invoice,صورتحساب
Invoice Created,فاکتور ایجاد شد
Invoice Date,تاریخ فاکتور
Invoice Item,مورد فاکتور
Invoice No,شماره فاکتور
Invoice No.,شماره فاکتور.
Invoice Value,ارزش فاکتور
Invoices,فاکتورها
Is,است
Is Custom,سفارشی است
Is Empty,خالی است
Is Group,گروه است
Is Landscape,منظره است
Is Not,نیست
Is Not Empty,خالی نیست
Is POS Shift Open,آیا POS Shift باز است
Is Price List Enabled,لیست قیمت فعال است
Is Required,مورد نیاز است
Is Whole,کل است
Item,مورد
Item ${0} has Zero Quantity,مورد ${0} دارای مقدار صفر است
Item ${0} is a batched item,مورد ${0} یک مورد دسته‌ای است
Item ${0} is not a batched item,مورد ${0} یک مورد دسته‌ای نیست
Item ${0} not in Stock,مورد ${0} موجود نیست
Item Description,توضیحات مورد
Item Discounts,تخفیف اقلام
Item Name,نام آیتم
Item Prices,قیمت اقلام
Item with From location not found,مورد با از مکان یافت نشد
Item with To location not found,مورد با موقعیت مکانی یافت نشد
Item with barcode ${0} not found.,مورد با بارکد ${0} یافت نشد.
Items,موارد
January,ژانویه
John Doe,جان دو
Journal Entries,ورودی روزنامه
Journal Entry,ورودی دفتر روزنامه
Journal Entry Account,حساب ورودی دفتر روزنامه
Journal Entry Number Series,سری شماره مدخل روزنامه
Journal Entry Print Template,قالب چاپی ورودی روزنامه
July,جولای
June,ژوئن
Key Hints,نکات کلیدی
Kg,کیلوگرم
Label,برچسب
Language,زبان
Left Index,فهرست چپ
Legal Expenses,هزینه های قانونی
Less Filters,فیلترهای کمتر
Less Than,کمتر از
Liability,مسئولیت
Limit,حد
Link,ارتباط دادن
Link Validation Error,خطای اعتبارسنجی پیوند
Linked Entries,ورودی های مرتبط
List,فهرست کنید
List View,نمایش لیست
Load an existing company from your computer,یک شرکت موجود را از رایانه خود بارگیری کنید
Loading Report...,در حال بارگذاری گزارش...
Loading instance...,در حال بارگیری نمونه...
Loading...,بارگذاری...
Loans (Liabilities),وام (بدهی)
Loans and Advances (Assets),وام و پیش پرداخت (دارایی)
Locale,محلی
Location,محل
Location Name,نام مکان
Logo,لوگو
Make Entry,ورود را انجام دهید
Make Payment On Submit,پرداخت را در هنگام ثبت انجام دهید
Make Purchase Receipt On Submit,"در صورت ثبت، رسید خرید را تهیه کنید"
Make Shipment On Submit,ارسال را در صورت ثبت انجام دهید
Mandatory Error,خطای اجباری
Manufacture,ساخت
Manufacture Date,تاریخ تولید
23-Mar-22,23-مارس-22
March,مارس
Mark ${0} as submitted?,${0} به عنوان ثبت شده علامت‌گذاری شود؟
Marketing Expenses,هزینه های بازاریابی
Material Issue,مسئله مادی
Material Receipt,رسید مواد
Material Transfer,انتقال مواد
May,ممکن است
Meter,متر
Misc,متفرقه
Miscellaneous,متفرقه
Miscellaneous Expenses,هزینه های متفرقه
Mo,مو
Modified,اصلاح شده
Modified By,تغییر داده شده توسط
Monthly,ماهانه
Months,ماه ها
More,بیشتر
More Filters,فیلترهای بیشتر
More shortcuts will be added soon.,به زودی میانبرهای بیشتری اضافه خواهد شد.
Movement Type,نوع حرکت
Name,نام
Navigate,پیمایش کنید
Need ${0} Serial Numbers for Item ${1}. You have provided ${2},به شماره سریال ${0} برای مورد ${1} نیاز دارید. شما ${2} ارائه کرده اید
Net Total,کل خالص
New ${0},${0} جدید
New ${0} ${1},${0} ${1} جدید
New Account,حساب جدید
New Company,شرکت جدید
New Entry,ورودی جدید
New Template,قالب جدید
No,خیر
No Display Entries Found,هیچ ورودی نمایشی یافت نشد
No Print Templates not found for entry type ${0},هیچ الگوی چاپی برای نوع ورودی ${0} یافت نشد
No Value,بدون ارزش
No Values to be Displayed,هیچ مقداری نمایش داده نمی شود
No entries found,هیچ ورودی یافت نشد
No entries were imported.,هیچ ورودی وارد نشد.
No expenses in this period,بدون هیچ هزینه ای در این دوره
No filters selected,هیچ فیلتری انتخاب نشده است
No linked entries found,هیچ ورودی پیوندی یافت نشد
No results found,نتیجه ای پیدا نشد
No rows added. Select a file or add rows.,هیچ ردیفی اضافه نشد. یک فایل را انتخاب کنید یا ردیف اضافه کنید.
No transactions yet,هنوز هیچ تراکنشی وجود ندارد
Non Active Serial Number ${0} cannot be used as Manufacture raw material,شماره سریال غیر فعال ${0} را نمی توان به عنوان ماده اولیه ساخت استفاده کرد
Non Active Serial Number ${0} cannot be used for Material Issue,شماره سریال غیرفعال ${0} را نمی‌توان برای مشکل مواد استفاده کرد
Non Active Serial Number ${0} cannot be used for Material Transfer,شماره سریال غیر فعال ${0} را نمی توان برای انتقال مواد استفاده کرد
Non Inactive Serial Number ${0} cannot be used for Material Receipt,شماره سریال غیرفعال ${0} را نمی توان برای دریافت مواد استفاده کرد
None,هیچ یک
Not Found,پیدا نشد
Not Saved,ذخیره نشد
Not Submitted,ثبت نشده
Not Transferred,منتقل نشده است
Notes,یادداشت
November,نوامبر
Number Display,نمایش شماره
Number Series,سری شماره
Number of ${0},تعداد ${0}
Number of Rows,تعداد ردیف ها
October,اکتبر
Office Equipments,تجهیزات اداری
Office Maintenance Expenses,هزینه های نگهداری دفتر
Office Rent,اجاره دفتر کار
Okay,باشه
Onboarding Complete,ورود کامل شد
Only From or To can be set for Manufacture,فقط From یا To را می توان برای Manufacture تنظیم کرد
Open Count,تعداد را باز کنید
Open Documentation,باز کردن اسناد
Open Folder,پوشه را باز کنید
Open Print View,نمای چاپی را باز کنید
Open Print View if Print is available.,"اگر چاپ در دسترس است، نمای چاپ را باز کنید."
Open Quick Search,جستجوی سریع را باز کنید
Open Report Print View,نمای چاپ گزارش را باز کنید
Open the Export Wizard modal,حالت Export Wizard را باز کنید
Opening (Cr),باز کردن (Cr)
Opening (Dr),افتتاحیه (دکتر)
Opening Amount,مبلغ افتتاحیه
Opening Balance Equity,دارایی موجودی افتتاحیه
Opening Balances,ترازهای افتتاحیه
Opening Cash Amount can not be negative.,باز کردن مبلغ نقدی نمی تواند منفی باشد.
Opening Cash In Denominations,گشایش وجه نقد به صورت اسمی
Opening Date,تاریخ افتتاحیه
Opening Entry,باز کردن ورودی
Options,گزینه ها
Orange,نارنجی
Organisation,سازمان
Outflow,خروجی
Outstanding,برجسته
Outstanding Amount,مبلغ معوقه
POS,POS
POS Counter Cash Account is not set. Please set it on POS Settings,حساب نقدی پیشخوان POS تنظیم نشده است. لطفاً آن را در تنظیمات POS تنظیم کنید
POS Customer,مشتری POS
POS Inventory is not set. Please set it on POS Settings,موجودی POS تنظیم نشده است. لطفاً آن را در تنظیمات POS تنظیم کنید
POS Settings,تنظیمات POS
POS Shift Amount,مقدار شیفت POS
POS Write Off Account is not set. Please set it on POS Settings,POS Write Off Account تنظیم نشده است. لطفاً آن را در تنظیمات POS تنظیم کنید
Pad Zeros,پد صفر
Page,صفحه
Paid,پرداخت شده
Paid ${0},پرداخت شده ${0}
Paid Change,تغییر پرداخت شده
Parent,والدین
Parent Account,حساب والدین
Party,شریک
Patch Run,Patch Run
Pay,پرداخت
Payable,قابل پرداخت
Payment,پرداخت
Payment ${0} is Saved,پرداخت ${0} ذخیره شده است
Payment For,پرداخت برای
Payment Method,روش پرداخت
Payment No,شماره پرداخت
Payment Number Series,سری شماره پرداخت
Payment Print Template,قالب چاپ پرداخت
Payment Reference,مرجع پرداخت
Payment Type,نوع پرداخت
Payment amount cannot be ${0}.,مبلغ پرداخت نمی تواند ${0}  باشد.
Payment amount cannot be less than zero.,مبلغ پرداختی نمی تواند کمتر از صفر باشد.
Payment amount cannot exceed ${0}.,مبلغ پرداخت نمی تواند از ${0} تجاوز کند.
Payment amount: ${0} should be greater than 0.,مبلغ پرداخت: ${0} باید بیشتر از 0 باشد.
Payment amount: ${0} should be less than Outstanding amount: ${1}.,مبلغ پرداخت: ${0} باید کمتر از مبلغ معوقه: ${1} باشد.
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.","پرداخت ${0} از حساب ""${1}"" به حساب ""${2}"" در ثبت انجام می شود."
Payments,مبلغ پرداختی
Payroll Payable,حقوق و دستمزد قابل پرداخت
Pending Qty. ${0},تعداد معلق ${0}
Pending qty. ${0},تعداد معلق ${0}
Periodicity,دوره ای
Phone,تلفن
Pick Columns,ستون ها را انتخاب کنید
Pick Import Columns,ستون های وارداتی را انتخاب کنید
Pink,رنگ صورتی
Place,محل
Place of supply,محل عرضه
Plants and Machineries,گیاهان و ماشین آلات
Please Wait,لطفا صبر کنید
Please check Key Hints for valid key names,لطفاً نکات کلیدی را برای نام کلیدهای معتبر بررسی کنید
